,Cue,DCI
8735,šedesátých století.,0.3241
8736,let 20.,0.3241
8737,let století.,0.3241
8738,Festival koná,0.3241
8739,Festival v,0.3241
8740,Festival informačním,0.3241
8741,filmů koná,0.3241
8742,filmů v,0.3241
8743,filmů informačním,0.3241
8744,filmů středisku.,0.3241
8745,se informačním,0.3241
8746,se středisku.,0.3241
8747,koná informačním,0.3241
8748,koná středisku.,0.3241
8749,v informačním,0.3241
8750,v středisku.,0.3241
8751,informačním středisku.,0.3241
8752,Na rekonstrukci,0.3241
8753,Na vlakového,0.3241
8754,Na nádraží,0.3241
8755,Na Poděbradech,0.3241
8756,rekonstrukci vlakového,0.3241
8757,rekonstrukci nádraží,0.3241
8758,rekonstrukci v,0.3241
8759,rekonstrukci Poděbradech,0.3241
8760,rekonstrukci bude,0.3241
8761,vlakového nádraží,0.3241
8762,vlakového v,0.3241
8763,vlakového Poděbradech,0.3241
8764,vlakového bude,0.3241
8765,vlakového potřeba,0.3241
8766,nádraží v,0.3241
8767,nádraží Poděbradech,0.3241
8768,nádraží bude,0.3241
8769,nádraží potřeba,0.3241
8770,nádraží celkem,0.3241
8771,v Poděbradech,0.3241
8772,v potřeba,0.3241
8773,v celkem,0.3241
8774,v 12,0.3241
8775,Poděbradech bude,0.3241
8776,Poděbradech potřeba,0.3241
8777,Poděbradech celkem,0.3241
8778,Poděbradech 12,0.3241
8779,Poděbradech milionů,0.3241
8780,bude potřeba,0.3241
8781,bude celkem,0.3241
8782,bude 12,0.3241
8783,bude milionů,0.3241
8784,bude korun.,0.3241
8785,potřeba celkem,0.3241
8786,potřeba 12,0.3241
8787,potřeba milionů,0.3241
8788,potřeba korun.,0.3241
8789,celkem 12,0.3241
8790,celkem milionů,0.3241
8791,celkem korun.,0.3241
8792,12 milionů,0.3241
8793,12 korun.,0.3241
8794,Na Brněnsku,0.3241
8795,Na 24.,0.3241
8796,Na dubna,0.3241
8797,Na 1945,0.3241
8798,Brněnsku se,0.3241
8799,se 24.,0.3241
8800,se dubna,0.3241
8801,se 1945,0.3241
8802,se tanková,0.3241
8803,24. odehrála,0.3241
8804,24. tanková,0.3241
8805,24. bitva.,0.3241
8806,dubna odehrála,0.3241
8807,dubna tanková,0.3241
8808,dubna bitva.,0.3241
8809,1945 odehrála,0.3241
8810,1945 tanková,0.3241
8811,1945 bitva.,0.3241
8812,odehrála tanková,0.3241
8813,odehrála bitva.,0.3241
8814,tanková bitva.,0.3241
8815,Tanková otevřela,0.3241
8816,bitva otevřela,0.3241
8817,u otevřela,0.3241
8818,Ořechova otevřela,0.3241
8819,Ořechova druhou,0.3241
8820,otevřela v,0.3241
8821,otevřela tomto,0.3241
8822,otevřela kraji,0.3241
8823,otevřela druhou,0.3241
8824,otevřela světovou,0.3241
8825,při Káhiře.,0.3241
8826,převozu Káhiře.,0.3241
8827,do Káhiře.,0.3241
8828,vězení Káhiře.,0.3241
8829,v Káhiře.,0.3241
8830,Přehřátí stah,0.3241
8831,Přehřátí lýtkových,0.3241
8832,Přehřátí svalů.,0.3241
8833,způsobuje stah,0.3241
8834,způsobuje lýtkových,0.3241
8835,způsobuje svalů.,0.3241
8836,stah lýtkových,0.3241
8837,stah svalů.,0.3241
8838,lýtkových svalů.,0.3241
8839,objeví potřeba,0.3241
8840,křeče potřeba,0.3241
8841,křeče zastavit,0.3241
8842,z potřeba,0.3241
8843,z zastavit,0.3241
8844,z činnost,0.3241
8845,"přehřátí, potřeba",0.3241
8846,"přehřátí, zastavit",0.3241
8847,"přehřátí, činnost",0.3241
8848,"přehřátí, a",0.3241
8849,je zastavit,0.3241
8850,je činnost,0.3241
8851,je nevystavovat,0.3241
8852,potřeba zastavit,0.3241
8853,potřeba činnost,0.3241
8854,potřeba a,0.3241
8855,potřeba nevystavovat,0.3241
8856,potřeba se,0.3241
8857,zastavit činnost,0.3241
8858,zastavit a,0.3241
8859,zastavit nevystavovat,0.3241
8860,zastavit se,0.3241
8861,zastavit horku.,0.3241
8862,činnost a,0.3241
8863,činnost nevystavovat,0.3241
8864,činnost se,0.3241
8865,činnost horku.,0.3241
8866,a nevystavovat,0.3241
8867,a horku.,0.3241
8868,nevystavovat se,0.3241
8869,nevystavovat horku.,0.3241
8870,se horku.,0.3241
8871,Tanková na,0.3241
8872,Tanková Brněnsku,0.3241
8873,bitva z,0.3241
8874,u Brněnsku,0.3241
8875,u z,0.3241
8876,u 24.,0.3241
8877,Ořechova z,0.3241
8878,Ořechova 24.,0.3241
8879,Ořechova dubna,0.3241
8880,na 24.,0.3241
8881,na dubna,0.3241
8882,na 1945,0.3241
8883,Brněnsku z,0.3241
8884,Brněnsku byla,0.3241
8885,z 1945,0.3241
8886,z posledním,0.3241
8887,24. byla,0.3241
8888,24. posledním,0.3241
8889,24. bojem,0.3241
8890,dubna byla,0.3241
8891,dubna posledním,0.3241
8892,dubna bojem,0.3241
8893,dubna v,0.3241
8894,1945 byla,0.3241
8895,1945 posledním,0.3241
8896,1945 bojem,0.3241
8897,1945 v,0.3241
8898,1945 regionu,0.3241
8899,byla posledním,0.3241
8900,byla bojem,0.3241
8901,byla regionu,0.3241
8902,byla za,0.3241
8903,posledním bojem,0.3241
8904,posledním v,0.3241
8905,posledním regionu,0.3241
8906,posledním za,0.3241
8907,posledním druhé,0.3241
8908,bojem v,0.3241
8909,bojem regionu,0.3241
8910,bojem za,0.3241
8911,bojem druhé,0.3241
8912,bojem světové,0.3241
8913,v regionu,0.3241
8914,regionu za,0.3241
8915,regionu druhé,0.3241
8916,regionu světové,0.3241
8917,regionu války.,0.3241
8918,24. panoval,0.3241
8919,24. u,0.3241
8920,24. Ořechova,0.3241
8921,dubna panoval,0.3241
8922,dubna u,0.3241
8923,dubna Ořechova,0.3241
8924,dubna klid,0.3241
8925,1945 panoval,0.3241
8926,1945 Ořechova,0.3241
8927,1945 klid,0.3241
8928,1945 zbraní.,0.3241
8929,panoval u,0.3241
8930,panoval Ořechova,0.3241
8931,panoval klid,0.3241
8932,panoval zbraní.,0.3241
8933,u klid,0.3241
8934,u zbraní.,0.3241
8935,Ořechova klid,0.3241
8936,Ořechova zbraní.,0.3241
8937,klid zbraní.,0.3241
8938,Antonín Přidal,0.3241
8939,Antonín získal,0.3241
8940,Antonín Státní,0.3241
8941,Antonín cenu,0.3241
8942,Antonín za,0.3241
8943,Přidal získal,0.3241
8944,Přidal Státní,0.3241
8945,Přidal cenu,0.3241
8946,Přidal za,0.3241
8947,Přidal překladatelské,0.3241
8948,získal překladatelské,0.3241
8949,získal dílo.,0.3241
8950,Státní překladatelské,0.3241
8951,Státní dílo.,0.3241
8952,cenu překladatelské,0.3241
8953,cenu dílo.,0.3241
8954,za překladatelské,0.3241
8955,za dílo.,0.3241
8956,překladatelské dílo.,0.3241
8957,Milan zůstal,0.3241
8958,Milan na,0.3241
8959,Milan předávání,0.3241
8960,Milan českých,0.3241
8961,Kundera zůstal,0.3241
8962,Kundera na,0.3241
8963,Kundera předávání,0.3241
8964,Kundera českých,0.3241
8965,Kundera státních,0.3241
8966,zůstal na,0.3241
8967,zůstal předávání,0.3241
8968,zůstal českých,0.3241
8969,zůstal státních,0.3241
8970,zůstal literárních,0.3241
8971,na předávání,0.3241
8972,na českých,0.3241
8973,na státních,0.3241
8974,na literárních,0.3241
8975,na cen,0.3241
8976,předávání českých,0.3241
8977,předávání státních,0.3241
8978,předávání literárních,0.3241
8979,předávání ve,0.3241
8980,českých státních,0.3241
8981,českých literárních,0.3241
8982,českých cen,0.3241
8983,českých ve,0.3241
8984,českých Francii.,0.3241
8985,státních literárních,0.3241
8986,státních cen,0.3241
8987,státních ve,0.3241
8988,státních Francii.,0.3241
8989,literárních cen,0.3241
8990,literárních ve,0.3241
8991,literárních Francii.,0.3241
8992,cen ve,0.3241
8993,cen Francii.,0.3241
8994,Tanková podnítila,0.3241
8995,Tanková další,0.3241
8996,bitva podnítila,0.3241
8997,bitva další,0.3241
8998,bitva boje,0.3241
8999,u podnítila,0.3241
9000,u další,0.3241
9001,u boje,0.3241
9002,Ořechova podnítila,0.3241
9003,Ořechova další,0.3241
9004,Ořechova boje,0.3241
9005,podnítila další,0.3241
9006,podnítila boje,0.3241
9007,podnítila na,0.3241
9008,podnítila Brněnsku,0.3241
9009,podnítila v,0.3241
9010,další boje,0.3241
9011,další na,0.3241
9012,další Brněnsku,0.3241
9013,další době,0.3241
9014,boje na,0.3241
9015,boje Brněnsku,0.3241
9016,boje v,0.3241
9017,boje době,0.3241
9018,boje druhé,0.3241
9019,na době,0.3241
9020,na druhé,0.3241
9021,na světové,0.3241
9022,Brněnsku v,0.3241
9023,Brněnsku době,0.3241
9024,Brněnsku druhé,0.3241
9025,Brněnsku světové,0.3241
9026,Brněnsku války.,0.3241
9027,v době,0.3241
9028,době války.,0.3241
9029,Pobřežní a,0.3241
9030,Pobřežní pohraniční,0.3241
9031,Pobřežní stráž,0.3241
9032,Pobřežní starého,0.3241
9033,Pobřežní kontinentu,0.3241
9034,a starého,0.3241
9035,a kontinentu,0.3241
9036,pohraniční starého,0.3241
9037,pohraniční kontinentu,0.3241
9038,stráž starého,0.3241
9039,stráž kontinentu,0.3241
9040,starého kontinentu,0.3241
9041,starého má,0.3241
9042,starého k,0.3241
9043,starého roku,0.3241
9044,starého 2020,0.3241
9045,kontinentu má,0.3241
9046,kontinentu k,0.3241
9047,kontinentu roku,0.3241
9048,kontinentu 2020,0.3241
9049,kontinentu disponovat,0.3241
9050,roku lidmi.,0.3241
9051,2020 lidmi.,0.3241
9052,disponovat lidmi.,0.3241
9053,celkem lidmi.,0.3241
9054,10000 lidmi.,0.3241
9055,Podle volebních,0.3241
9056,Podle průzkumů,0.3241
9057,Podle bude,0.3241
9058,Podle pro,0.3241
9059,Podle kandidáta,0.3241
9060,volebních průzkumů,0.3241
9061,volebních bude,0.3241
9062,volebních pro,0.3241
9063,volebních kandidáta,0.3241
9064,volebních hlasovat,0.3241
9065,průzkumů bude,0.3241
9066,průzkumů pro,0.3241
9067,průzkumů kandidáta,0.3241
9068,průzkumů hlasovat,0.3241
9069,"průzkumů 27,7",0.3241
9070,bude kandidáta,0.3241
9071,"bude 27,7",0.3241
9072,bude procenta,0.3241
9073,pro kandidáta,0.3241
9074,pro hlasovat,0.3241
9075,"pro 27,7",0.3241
9076,pro procenta,0.3241
9077,pro voličů.,0.3241
9078,kandidáta hlasovat,0.3241
9079,"kandidáta 27,7",0.3241
9080,kandidáta procenta,0.3241
9081,kandidáta voličů.,0.3241
9082,"hlasovat 27,7",0.3241
9083,hlasovat procenta,0.3241
9084,hlasovat voličů.,0.3241
9085,"27,7 procenta",0.3241
9086,"27,7 voličů.",0.3241
9087,Mecenášové přes,0.3241
9088,Mecenášové dva,0.3241
9089,darovali Národnímu,0.3241
9090,darovali divadlu,0.3241
9091,darovali přes,0.3241
9092,darovali dva,0.3241
9093,darovali miliony,0.3241
9094,Národnímu přes,0.3241
9095,Národnímu dva,0.3241
9096,Národnímu miliony,0.3241
9097,Národnímu korun.,0.3241
9098,divadlu přes,0.3241
9099,divadlu dva,0.3241
9100,divadlu miliony,0.3241
9101,divadlu korun.,0.3241
9102,přes dva,0.3241
9103,přes miliony,0.3241
9104,Mecenášové nevěnovali,0.3241
9105,Mecenášové v,0.3241
9106,Mecenášové roce,0.3241
9107,nevěnovali Národnímu,0.3241
9108,nevěnovali divadlu,0.3241
9109,nevěnovali v,0.3241
9110,nevěnovali roce,0.3241
9111,nevěnovali 2016,0.3241
9112,Národnímu v,0.3241
9113,Národnímu roce,0.3241
9114,Národnímu 2016,0.3241
9115,Národnímu ani,0.3241
9116,divadlu v,0.3241
9117,divadlu roce,0.3241
9118,divadlu 2016,0.3241
9119,divadlu ani,0.3241
9120,divadlu korunu.,0.3241
9121,v korunu.,0.3241
9122,roce ani,0.3241
9123,roce korunu.,0.3241
9124,2016 ani,0.3241
9125,2016 korunu.,0.3241
9126,ani korunu.,0.3241
9127,Sponzoři darovali,0.3241
9128,Sponzoři Divadlu,0.3241
9129,Sponzoři Petra,0.3241
9130,Sponzoři Bezruče,0.3241
9131,Sponzoři v,0.3241
9132,darovali Divadlu,0.3241
9133,darovali Petra,0.3241
9134,darovali Bezruče,0.3241
9135,darovali roce,0.3241
9136,Divadlu Petra,0.3241
9137,Divadlu Bezruče,0.3241
9138,Divadlu v,0.3241
9139,Divadlu roce,0.3241
9140,Divadlu 2008,0.3241
9141,Petra Bezruče,0.3241
9142,Petra v,0.3241
9143,Petra roce,0.3241
9144,Petra 2008,0.3241
9145,Petra přes,0.3241
9146,Bezruče v,0.3241
9147,Bezruče roce,0.3241
9148,Bezruče 2008,0.3241
9149,Bezruče přes,0.3241
9150,Bezruče sto,0.3241
9151,v 2008,0.3241
9152,v sto,0.3241
9153,v tisíc,0.3241
9154,roce přes,0.3241
9155,roce sto,0.3241
9156,roce tisíc,0.3241
9157,roce korun.,0.3241
9158,2008 přes,0.3241
9159,2008 sto,0.3241
9160,2008 tisíc,0.3241
9161,2008 korun.,0.3241
9162,přes sto,0.3241
9163,sto tisíc,0.3241
9164,sto korun.,0.3241
9165,tisíc korun.,0.3241
9166,Od příznivců,0.3241
9167,Od umění,0.3241
9168,Od obdrželo,0.3241
9169,Od Národní,0.3241
9170,Od divadlo,0.3241
9171,příznivců umění,0.3241
9172,příznivců obdrželo,0.3241
9173,příznivců Národní,0.3241
9174,příznivců divadlo,0.3241
9175,příznivců v,0.3241
9176,umění obdrželo,0.3241
9177,umění Národní,0.3241
9178,umění divadlo,0.3241
9179,umění v,0.3241
9180,umění roce,0.3241
9181,obdrželo Národní,0.3241
9182,obdrželo divadlo,0.3241
9183,obdrželo v,0.3241
9184,obdrželo roce,0.3241
9185,obdrželo 2016,0.3241
9186,Národní divadlo,0.3241
9187,Národní v,0.3241
9188,Národní roce,0.3241
9189,Národní 2016,0.3241
9190,Národní finanční,0.3241
9191,divadlo roce,0.3241
9192,divadlo 2016,0.3241
9193,divadlo finanční,0.3241
9194,"divadlo dary,",0.3241
9195,v finanční,0.3241
9196,"v dary,",0.3241
9197,v které,0.3241
9198,roce finanční,0.3241
9199,"roce dary,",0.3241
9200,roce které,0.3241
9201,roce přesahovaly,0.3241
9202,2016 finanční,0.3241
9203,"2016 dary,",0.3241
9204,2016 které,0.3241
9205,2016 přesahovaly,0.3241
9206,"finanční dary,",0.3241
9207,finanční které,0.3241
9208,finanční přesahovaly,0.3241
9209,finanční dva,0.3241
9210,finanční miliony,0.3241
9211,"dary, které",0.3241
9212,"dary, přesahovaly",0.3241
9213,"dary, dva",0.3241
9214,"dary, miliony",0.3241
9215,"dary, korun.",0.3241
9216,které přesahovaly,0.3241
9217,které dva,0.3241
9218,které miliony,0.3241
9219,které korun.,0.3241
9220,přesahovaly dva,0.3241
9221,přesahovaly miliony,0.3241
9222,přesahovaly korun.,0.3241
9223,Mecenášové do,0.3241
9224,Mecenášové rozpočtu,0.3241
9225,Mecenášové Národního,0.3241
9226,Mecenášové divadla,0.3241
9227,darovali do,0.3241
9228,darovali rozpočtu,0.3241
9229,darovali Národního,0.3241
9230,darovali divadla,0.3241
9231,do rozpočtu,0.3241
9232,do Národního,0.3241
9233,do divadla,0.3241
9234,do roce,0.3241
9235,rozpočtu Národního,0.3241
9236,rozpočtu divadla,0.3241
9237,rozpočtu v,0.3241
9238,rozpočtu roce,0.3241
9239,rozpočtu 2016,0.3241
9240,Národního divadla,0.3241
9241,Národního v,0.3241
9242,Národního roce,0.3241
9243,Národního 2016,0.3241
9244,Národního více,0.3241
9245,divadla v,0.3241
9246,divadla roce,0.3241
9247,divadla 2016,0.3241
9248,divadla více,0.3241
9249,divadla než,0.3241
9250,v dva,0.3241
9251,roce dva,0.3241
9252,roce miliony,0.3241
9253,2016 více,0.3241
9254,2016 než,0.3241
9255,2016 miliony,0.3241
9256,2016 korun.,0.3241
9257,více dva,0.3241
9258,více miliony,0.3241
9259,více korun.,0.3241
9260,než dva,0.3241
9261,než miliony,0.3241
9262,než korun.,0.3241
9263,sochy je,0.3241
9264,Sigmunda odloženo,0.3241
9265,Freuda odloženo,0.3241
9266,v odloženo,0.3241
9267,v neurčito.,0.3241
9268,Praze je,0.3241
9269,Praze odloženo,0.3241
9270,Praze neurčito.,0.3241
9271,je odloženo,0.3241
9272,je neurčito.,0.3241
9273,odloženo na,0.3241
9274,odloženo neurčito.,0.3241
9275,na neurčito.,0.3241
9276,Oficiální odhalení,0.3241
9277,Oficiální sochy,0.3241
9278,Oficiální Sigmunda,0.3241
9279,Oficiální Freuda,0.3241
9280,Oficiální na,0.3241
9281,odhalení na,0.3241
9282,odhalení Kozím,0.3241
9283,sochy na,0.3241
9284,sochy Kozím,0.3241
9285,sochy plácku,0.3241
9286,Sigmunda plácku,0.3241
9287,na Praze,0.3241
9288,Kozím v,0.3241
9289,Kozím Praze,0.3241
9290,Kozím se,0.3241
9291,Kozím plánuje,0.3241
9292,plácku v,0.3241
9293,plácku Praze,0.3241
9294,plácku se,0.3241
9295,plácku plánuje,0.3241
9296,plácku na,0.3241
9297,v květen,0.3241
9298,Praze květen,0.3241
9299,Praze příštího,0.3241
9300,se květen,0.3241
9301,se příštího,0.3241
9302,"se roku,",0.3241
9303,plánuje na,0.3241
9304,plánuje květen,0.3241
9305,plánuje příštího,0.3241
9306,"plánuje roku,",0.3241
9307,plánuje tedy,0.3241
9308,na květen,0.3241
9309,na příštího,0.3241
9310,"na roku,",0.3241
9311,na tedy,0.3241
9312,na k,0.3241
9313,květen příštího,0.3241
9314,"květen roku,",0.3241
9315,květen tedy,0.3241
9316,květen k,0.3241
9317,květen příležitosti,0.3241
9318,"příštího roku,",0.3241
9319,příštího tedy,0.3241
9320,příštího k,0.3241
9321,příštího příležitosti,0.3241
9322,příštího oslav,0.3241
9323,"roku, tedy",0.3241
9324,"roku, k",0.3241
9325,"roku, příležitosti",0.3241
9326,"roku, oslav",0.3241
9327,"roku, Freudových",0.3241
9328,tedy k,0.3241
9329,tedy příležitosti,0.3241
9330,tedy oslav,0.3241
9331,tedy Freudových,0.3241
9332,tedy 151.,0.3241
9333,k oslav,0.3241
9334,příležitosti oslav,0.3241
9335,oslav Freudových,0.3241
9336,oslav 151.,0.3241
9337,oslav narozenin.,0.3241
9338,Odhalení sochy,0.3241
9339,Odhalení Sigmunda,0.3241
9340,Odhalení Freuda,0.3241
9341,Odhalení v,0.3241
9342,Odhalení Praze,0.3241
9343,Sigmunda odehraje,0.3241
9344,Freuda odehraje,0.3241
9345,v odehraje,0.3241
9346,v Freudovy,0.3241
9347,Praze odehraje,0.3241
9348,Praze Freudovy,0.3241
9349,Praze 151.,0.3241
9350,se odehraje,0.3241
9351,se Freudovy,0.3241
9352,se narozeniny.,0.3241
9353,odehraje na,0.3241
9354,odehraje Freudovy,0.3241
9355,odehraje 151.,0.3241
9356,odehraje narozeniny.,0.3241
9357,na Freudovy,0.3241
9358,na 151.,0.3241
9359,na narozeniny.,0.3241
9360,Freudovy 151.,0.3241
9361,Freudovy narozeniny.,0.3241
9362,151. narozeniny.,0.3241
9363,slavného na,0.3241
9364,zakladatele Karlově,0.3241
9365,psychoanalýzy stát,0.3241
9366,psychoanalýzy na,0.3241
9367,psychoanalýzy Karlově,0.3241
9368,psychoanalýzy mostě.,0.3241
9369,bude Karlově,0.3241
9370,bude mostě.,0.3241
9371,stát Karlově,0.3241
9372,stát mostě.,0.3241
9373,na Karlově,0.3241
9374,na mostě.,0.3241
9375,Karlově mostě.,0.3241
9376,Michal odmítl,0.3241
9377,Michal možnost,0.3241
9378,Michal vyrobit,0.3241
9379,Michal sochu,0.3241
9380,Gabriel odmítl,0.3241
9381,Gabriel možnost,0.3241
9382,Gabriel vyrobit,0.3241
9383,odmítl možnost,0.3241
9384,odmítl vyrobit,0.3241
9385,odmítl sochu,0.3241
9386,odmítl Sigmunda,0.3241
9387,odmítl Freuda.,0.3241
9388,možnost vyrobit,0.3241
9389,možnost sochu,0.3241
9390,možnost Sigmunda,0.3241
9391,možnost Freuda.,0.3241
9392,vyrobit sochu,0.3241
9393,vyrobit Sigmunda,0.3241
9394,vyrobit Freuda.,0.3241
9395,sochu Sigmunda,0.3241
9396,Slavnostní Karla,0.3241
9397,Slavnostní Gotta,0.3241
9398,odhalení Karla,0.3241
9399,odhalení Gotta,0.3241
9400,sochy Karla,0.3241
9401,sochy Gotta,0.3241
9402,Karla Gotta,0.3241
9403,Karla v,0.3241
9404,Karla Praze,0.3241
9405,Karla se,0.3241
9406,Karla plánuje,0.3241
9407,Gotta v,0.3241
9408,Gotta Praze,0.3241
9409,Gotta se,0.3241
9410,Gotta plánuje,0.3241
9411,Gotta k,0.3241
9412,Praze Freudových,0.3241
9413,se Freudových,0.3241
9414,plánuje Freudových,0.3241
9415,plánuje 151.,0.3241
9416,plánuje narozenin.,0.3241
9417,Sochař Michal,0.3241
9418,Sochař se,0.3241
9419,Sochař chystá,0.3241
9420,Sochař namalovat,0.3241
9421,Michal se,0.3241
9422,Michal chystá,0.3241
9423,Michal namalovat,0.3241
9424,Michal obraz,0.3241
9425,Gabriel se,0.3241
9426,Gabriel chystá,0.3241
9427,Gabriel namalovat,0.3241
9428,Gabriel obraz,0.3241
9429,se namalovat,0.3241
9430,se obraz,0.3241
9431,se Sigmunda,0.3241
9432,se Freuda.,0.3241
9433,chystá namalovat,0.3241
9434,chystá obraz,0.3241
9435,chystá Sigmunda,0.3241
9436,chystá Freuda.,0.3241
9437,namalovat obraz,0.3241
9438,namalovat Sigmunda,0.3241
9439,namalovat Freuda.,0.3241
9440,obraz Sigmunda,0.3241
9441,obraz Freuda.,0.3241
9442,Autorem sochy,0.3241
9443,Autorem Sigmunda,0.3241
9444,Autorem Freuda,0.3241
9445,Autorem bude,0.3241
9446,Autorem Michal,0.3241
9447,sochy bude,0.3241
9448,sochy Michal,0.3241
9449,sochy Gabriel.,0.3241
9450,Sigmunda Gabriel.,0.3241
9451,Freuda Michal,0.3241
9452,Freuda Gabriel.,0.3241
9453,bude Gabriel.,0.3241
9454,Michal Gabriel.,0.3241
9455,Sochu slavného,0.3241
9456,Sochu zakladatele,0.3241
9457,Sochu psychoanalýzy,0.3241
9458,Sochu nelze,0.3241
9459,Sochu umístit,0.3241
9460,slavného nelze,0.3241
9461,slavného umístit,0.3241
9462,slavného u,0.3241
9463,zakladatele nelze,0.3241
9464,zakladatele umístit,0.3241
9465,zakladatele u,0.3241
9466,zakladatele Staroměstského,0.3241
9467,psychoanalýzy nelze,0.3241
9468,psychoanalýzy umístit,0.3241
9469,psychoanalýzy u,0.3241
9470,psychoanalýzy Staroměstského,0.3241
9471,psychoanalýzy náměstí.,0.3241
9472,nelze umístit,0.3241
9473,nelze u,0.3241
9474,nelze Staroměstského,0.3241
9475,nelze náměstí.,0.3241
9476,umístit u,0.3241
9477,umístit Staroměstského,0.3241
9478,umístit náměstí.,0.3241
9479,Socha Freuda,0.3241
9480,Socha kousek,0.3241
9481,Sigmunda stát,0.3241
9482,Sigmunda kousek,0.3241
9483,Sigmunda od,0.3241
9484,Freuda stát,0.3241
9485,Freuda kousek,0.3241
9486,Freuda od,0.3241
9487,Freuda Staroměstského,0.3241
9488,bude kousek,0.3241
9489,bude Staroměstského,0.3241
9490,bude náměstí.,0.3241
9491,stát kousek,0.3241
9492,stát od,0.3241
9493,stát náměstí.,0.3241
9494,kousek od,0.3241
9495,kousek Staroměstského,0.3241
9496,kousek náměstí.,0.3241
9497,od Staroměstského,0.3241
9498,od náměstí.,0.3241
9499,Socha moderní,0.3241
9500,Socha jazykovědy,0.3241
9501,slavného moderní,0.3241
9502,slavného jazykovědy,0.3241
9503,zakladatele moderní,0.3241
9504,zakladatele jazykovědy,0.3241
9505,moderní jazykovědy,0.3241
9506,moderní bude,0.3241
9507,moderní stát,0.3241
9508,moderní na,0.3241
9509,moderní Kozím,0.3241
9510,jazykovědy bude,0.3241
9511,jazykovědy stát,0.3241
9512,jazykovědy na,0.3241
9513,jazykovědy Kozím,0.3241
9514,jazykovědy plácku,0.3241
9515,bude u,0.3241
9516,stát u,0.3241
9517,Kozím u,0.3241
9518,plácku u,0.3241
9519,Sigmunda plánuje,0.3241
9520,Freuda plánuje,0.3241
9521,Freuda k,0.3241
9522,Praze Freudového,0.3241
9523,se Freudového,0.3241
9524,se svátku.,0.3241
9525,plánuje Freudového,0.3241
9526,plánuje svátku.,0.3241
9527,k Freudového,0.3241
9528,k svátku.,0.3241
9529,příležitosti Freudového,0.3241
9530,příležitosti svátku.,0.3241
9531,Freudového svátku.,0.3241
9532,K příležitosti,0.3241
9533,K 151.,0.3241
9534,K narozenin,0.3241
9535,K Sigmunda,0.3241
9536,K Freuda,0.3241
9537,příležitosti narozenin,0.3241
9538,příležitosti Sigmunda,0.3241
9539,příležitosti Freuda,0.3241
9540,příležitosti je,0.3241
9541,151. narozenin,0.3241
9542,151. Sigmunda,0.3241
9543,151. Freuda,0.3241
9544,151. je,0.3241
9545,151. naplánováno,0.3241
9546,narozenin Sigmunda,0.3241
9547,narozenin Freuda,0.3241
9548,narozenin je,0.3241
9549,narozenin naplánováno,0.3241
9550,narozenin slavnostní,0.3241
9551,Sigmunda naplánováno,0.3241
9552,Sigmunda slavnostní,0.3241
9553,Sigmunda představení,0.3241
9554,Freuda naplánováno,0.3241
9555,Freuda slavnostní,0.3241
9556,Freuda představení,0.3241
9557,Freuda jeho,0.3241
9558,je naplánováno,0.3241
9559,je slavnostní,0.3241
9560,je představení,0.3241
9561,je jeho,0.3241
9562,je sochy,0.3241
9563,naplánováno slavnostní,0.3241
9564,naplánováno představení,0.3241
9565,naplánováno jeho,0.3241
9566,naplánováno sochy,0.3241
9567,naplánováno v,0.3241
9568,slavnostní představení,0.3241
9569,slavnostní jeho,0.3241
9570,slavnostní sochy,0.3241
9571,slavnostní v,0.3241
9572,slavnostní Praze.,0.3241
9573,představení jeho,0.3241
9574,představení sochy,0.3241
9575,představení v,0.3241
9576,představení Praze.,0.3241
9577,jeho sochy,0.3241
9578,jeho v,0.3241
9579,jeho Praze.,0.3241
9580,sochy Praze.,0.3241
9581,"Socha Freuda,",0.3241
9582,slavného Sigmunda,0.3241
9583,"slavného Freuda,",0.3241
9584,slavného jejímž,0.3241
9585,zakladatele Sigmunda,0.3241
9586,"zakladatele Freuda,",0.3241
9587,zakladatele jejímž,0.3241
9588,zakladatele autorem,0.3241
9589,psychoanalýzy Sigmunda,0.3241
9590,"psychoanalýzy Freuda,",0.3241
9591,psychoanalýzy jejímž,0.3241
9592,psychoanalýzy autorem,0.3241
9593,"Sigmunda Freuda,",0.3241
9594,Sigmunda jejímž,0.3241
9595,Sigmunda autorem,0.3241
9596,"Freuda, jejímž",0.3241
9597,"Freuda, autorem",0.3241
9598,"Freuda, bude",0.3241
9599,"Freuda, Michal",0.3241
9600,"Freuda, Gabriel,",0.3241
9601,jejímž autorem,0.3241
9602,jejímž bude,0.3241
9603,jejímž Michal,0.3241
9604,"jejímž Gabriel,",0.3241
9605,autorem bude,0.3241
9606,autorem Michal,0.3241
9607,"autorem Gabriel,",0.3241
9608,autorem stát,0.3241
9609,"bude Gabriel,",0.3241
9610,bude bude,0.3241
9611,"Michal Gabriel,",0.3241
9612,Michal bude,0.3241
9613,Michal stát,0.3241
9614,Michal na,0.3241
9615,Michal Kozím,0.3241
9616,"Gabriel, bude",0.3241
9617,"Gabriel, stát",0.3241
9618,"Gabriel, na",0.3241
9619,"Gabriel, Kozím",0.3241
9620,"Gabriel, plácku",0.3241
9621,stát poblíž,0.3241
9622,Plastika Sigmunda,0.3241
9623,Plastika Freuda,0.3241
9624,Plastika bude,0.3241
9625,Plastika umístěna,0.3241
9626,Plastika na,0.3241
9627,Sigmunda umístěna,0.3241
9628,Freuda umístěna,0.3241
