,Cue,DCI
2270,Číně,0.3241
2271,lze,0.3241
2272,zabíjet,0.3241
2273,beztrestně,0.3241
2274,federaci,0.3241
2275,bývalé,0.3241
2276,SSSR,0.3241
2277,Mírový,0.3241
2278,proběhl,0.3241
2279,bez,0.3241
2280,přežili,0.3241
2281,diktátor,0.3241
2282,ukrýval,0.3241
2283,Nigérii,0.3241
2284,nemístné,0.3241
2285,Tatra,0.3241
2286,nepodílela,0.3241
2287,výrobě,0.3241
2288,dělstřeleckého,0.3241
2289,systému,0.3241
2290,nenabývá,0.3241
2291,velikosti,0.3241
2292,"Chloroformy,",0.3241
2293,"Freony,",0.3241
2294,oblast,0.3241
2295,stratosféry,0.3241
2296,oslabenou,0.3241
2297,vrstvou,0.3241
2298,"ozonu,",0.3241
2299,nadužívání,0.3241
2300,Nová,0.3241
2301,senegalská,0.3241
2302,Nuul,0.3241
2303,Kukk,0.3241
2304,účet,0.3241
2305,Twitteru,0.3241
2306,nehodlá,0.3241
2307,ukončit,0.3241
2308,politickou,0.3241
2309,kariéru,0.3241
2310,zadržuje,0.3241
2311,novináře,0.3241
2312,Jasona,0.3241
2313,Rezaiana,0.3241
2314,déle,0.3241
2315,"nechce,",0.3241
2316,zrušeny,0.3241
2317,hypoteční,0.3241
2318,agentury,0.3241
2319,Výstavišti,0.3241
2320,nekonal,0.3241
2321,lyžařů,0.3241
2322,navštívilo,0.3241
2323,Československo,0.3241
2324,osvobodilo,0.3241
2325,komunismu,0.3241
2326,nahromadění,0.3241
2327,"tepla,",0.3241
2328,tělo,0.3241
2329,odvést,0.3241
2330,vědu,0.3241
2331,Pořadatelem,0.3241
2332,soutěže,0.3241
2333,informační,0.3241
2334,středisko,0.3241
2335,předčila,0.3241
2336,Evropu,0.3241
2337,zásilkovém,0.3241
2338,rozporuje,0.3241
2339,vypořádání,0.3241
2340,jejich,0.3241
2341,válečnými,0.3241
2342,Kapli,0.3241
2343,Mradicích,0.3241
2344,renovace,0.3241
2345,českém,0.3241
2346,trhu,0.3241
2347,Tuzemská,0.3241
2348,dětského,0.3241
2349,nápomocno,0.3241
2350,městským,0.3241
2351,radním,0.3241
2352,Rada,0.3241
2353,naslouchat,0.3241
2354,dětskému,0.3241
2355,květnu,0.3241
2356,Květinová,0.3241
2357,Postoloprtská,0.3241
2358,starostka,0.3241
2359,"prohlásila,",0.3241
2360,opravena,0.3241
2361,kulturu,0.3241
2362,Jako,0.3241
2363,události,0.3241
2364,informovala,0.3241
2365,agentura,0.3241
2366,Reuters,0.3241
2367,čínské,0.3241
2368,uskutečnily,0.3241
2369,Žáci,0.3241
2370,základních,0.3241
2371,škol,0.3241
2372,Blanska,0.3241
2373,dohodli,0.3241
2374,vytvoření,0.3241
2375,mládeže,0.3241
2376,zkušenosti,0.3241
2377,moderací,0.3241
2378,Kladně,0.3241
2379,Některé,0.3241
2380,chystají,0.3241
2381,června,0.3241
2382,oslavy,0.3241
2383,Summit,0.3241
2384,dopadl,0.3241
2385,úspěšně,0.3241
2386,Pretorii,0.3241
2387,zaznamenal,0.3241
2388,dílčí,0.3241
2389,úspěch,0.3241
2390,nakonec,0.3241
2391,nezasedal,0.3241
2392,nezpůsobilý,0.3241
2393,plně,0.3241
2394,způsobilý,0.3241
2395,Hilton,0.3241
2396,sejdou,0.3241
2397,konal,0.3241
2398,odsoudil,0.3241
2399,útok,0.3241
2400,nebezpečných,0.3241
2401,Brna,0.3241
2402,Indonésii,0.3241
2403,Egypta,0.3241
2404,tympanon,0.3241
2405,Ořechově,0.3241
2406,otevření,0.3241
2407,Z,0.3241
2408,Alžírska,0.3241
2409,1000,0.3241
2410,Slovenské,0.3241
2411,unikla,0.3241
2412,nebezpečná,0.3241
2413,látka,0.3241
2414,egyptské,0.3241
2415,Muslimské,0.3241
2416,bratrstvo,0.3241
2417,teroristickou,0.3241
2418,rasismu,0.3241
2419,xenofobie,0.3241
2420,ocitla,0.3241
2421,soukromé,0.3241
2422,sbírce,0.3241
2423,Výstaviště,0.3241
2424,vyhořelo,0.3241
2425,třinácti,0.3241
2426,nespáchal,0.3241
2427,krádež,0.3241
2428,účetních,0.3241
2429,výkazů,0.3241
2430,zaměstnávala,0.3241
2431,400,0.3241
2432,James,0.3241
2433,Carter,0.3241
2434,výsledky,0.3241
2435,krevního,0.3241
2436,Bitva,0.3241
2437,7,0.3241
2438,července,0.3241
2439,znamého,0.3241
2440,malíře,0.3241
2441,stavět,0.3241
2442,dolů,0.3241
2443,Rodiče,0.3241
2444,musí,0.3241
2445,zápisu,0.3241
2446,třídy,0.3241
2447,kartu,0.3241
2448,pojištěnce,0.3241
2449,Tchaj-wanci,0.3241
2450,nemají,0.3241
2451,kde,0.3241
2452,pohřbívat,0.3241
2453,téměr,0.3241
2454,porotce,0.3241
2455,konzervativní,0.3241
2456,probíhala,0.3241
2457,premiéra,0.3241
2458,neleží,0.3241
2459,zemském,0.3241
2460,povrchu,0.3241
2461,bezpečí,0.3241
2462,kuchyňským,0.3241
2463,Jaderná,0.3241
2464,elektrárnu,0.3241
2465,Kozloduj,0.3241
2466,Komunističtí,0.3241
2467,předáci,0.3241
2468,pozváni,0.3241
2469,kulatému,0.3241
2470,"stolu,",0.3241
2471,ačkoli,0.3241
2472,uzavřeny,0.3241
2473,Lidé,0.3241
2474,zvláštní,0.3241
2475,problémech,0.3241
2476,kontraktu,0.3241
2477,jihovýchodním,0.3241
2478,Vstupenky,0.3241
2479,úžeh,0.3241
2480,zastupovat,0.3241
2481,Turecku,0.3241
2482,jihovýchodní,0.3241
2483,"Asii,",0.3241
2484,jehož,0.3241
2485,"Tchaj-pej,",0.3241
2486,mimořádně,0.3241
2487,Seifert,0.3241
2488,rád,0.3241
2489,sportuje,0.3241
2490,2006,0.3241
2491,nový,0.3241
2492,"Deštníky,",0.3241
2493,Tarantino,0.3241
2494,natočil,0.3241
2495,desítku,0.3241
2496,kadeřnictví,0.3241
2497,Slovensku,0.3241
2498,nabízel,0.3241
2499,Soudu,0.3241
2500,Jankové,0.3241
2501,mimosoudní,0.3241
2502,vyrování,0.3241
2503,halotanů,0.3241
2504,Hradec,0.3241
2505,vlastní,0.3241
2506,nepracuje,0.3241
2507,jednatelem,0.3241
2508,COVID-19,0.3241
2509,Jednatel,0.3241
2510,jmenuje,0.3241
2511,53,0.3241
2512,Rakousku,0.3241
2513,Lvově,0.3241
2514,Příčiny,0.3241
2515,havárie,0.3241
2516,rozdílné,0.3241
2517,Havaně,0.3241
2518,apeloval,0.3241
2519,maďarskou,0.3241
2520,hlavu,0.3241
2521,"státu,",0.3241
2522,nejela,0.3241
2523,nemluvil,0.3241
2524,svým,0.3241
2525,maďarským,0.3241
2526,protějškem,0.3241
2527,"protějšek,",0.3241
2528,významného,0.3241
2529,nenavštěvoval,0.3241
2530,okupované,0.3241
2531,Devil,0.3241
2532,zakázán,0.3241
2533,zmizel,0.3241
2534,obhájit,0.3241
2535,Zulawski,0.3241
2536,utrpěl,0.3241
2537,Obránci,0.3241
2538,vyloučili,0.3241
2539,příčinu,0.3241
2540,Chepeho,0.3241
2541,Mise,0.3241
2542,neúspěchem,0.3241
2543,havárií,0.3241
2544,únosům,0.3241
2545,nechvalnou,0.3241
2546,pověst,0.3241
2547,Šéfovi,0.3241
2548,odvolán,0.3241
2549,Vozy,0.3241
2550,vyráběly,0.3241
2551,Bill,0.3241
2552,Clinton,0.3241
2553,jazykovědce,0.3241
2554,křesťana,0.3241
2555,lingvistu,0.3241
2556,oslavoval,0.3241
2557,slovenský,0.3241
2558,nechce,0.3241
2559,vykonávat,0.3241
2560,S,0.3241
2561,2000,0.3241
2562,únosy,0.3241
2563,Zločinnost,0.3241
2564,Středočeský,0.3241
2565,kraj,0.3241
2566,stipendia,0.3241
2567,zahraniční,0.3241
2568,Přední,0.3241
2569,Méně,0.3241
2570,nepřipojila,0.3241
2571,zůstává,0.3241
2572,zastáncem,0.3241
2573,financí,0.3241
2574,dodavatelem,0.3241
2575,elektřiny,0.3241
2576,Bogota,0.3241
2577,kontroverzních,0.3241
2578,Varšavě,0.3241
2579,Obama,0.3241
2580,vodním,0.3241
2581,hospodářství,0.3241
2582,skupin,0.3241
2583,pojišťovnou,0.3241
2584,umožní,0.3241
2585,jižně,0.3241
2586,Pojišťovna,0.3241
2587,latinskoamerickému,0.3241
2588,dohodě,0.3241
2589,zpřístupní,0.3241
2590,rychle,0.3241
2591,rostoucí,0.3241
2592,trhy,0.3241
2593,španělské,0.3241
2594,instituci,0.3241
2595,kapitál,0.3241
2596,akvizice,0.3241
2597,zamezila,0.3241
2598,skupiny,0.3241
2599,40,0.3241
2600,účinný,0.3241
2601,Španělska,0.3241
2602,ochránců,0.3241
2603,Castro,0.3241
2604,podlehl,0.3241
2605,emeritním,0.3241
2606,Massachusettském,0.3241
2607,technologickém,0.3241
2608,Spojených,0.3241
2609,státech,0.3241
2610,Ředitel,0.3241
2611,informaci,0.3241
2612,zamlčel,0.3241
2613,kontroly,0.3241
2614,Klatovsku,0.3241
2615,padělky,0.3241
2616,prodeji,0.3241
2617,rádiu,0.3241
2618,Impuls,0.3241
2619,Generálního,0.3241
2620,ředitelství,0.3241
2621,cel,0.3241
2622,Poulíček,0.3241
2623,porušení,0.3241
2624,podmínek,0.3241
2625,agentuře,0.3241
2626,Associated,0.3241
2627,Press,0.3241
2628,brněnské,0.3241
2629,Karel,0.3241
2630,Havlíček,0.3241
2631,univerzitě,0.3241
2632,výzkumném,0.3241
2633,centru,0.3241
2634,Univerzity,0.3241
2635,Karlovy,0.3241
2636,Americký,0.3241
2637,vyučuje,0.3241
2638,jazykovědu,0.3241
2639,Technologickém,0.3241
2640,zemědělská,0.3241
2641,potravinářská,0.3241
2642,restauraci,0.3241
2643,nebezpečné,0.3241
2644,potraviny,0.3241
2645,tiskovou,0.3241
2646,kancelář,0.3241
2647,"Havlík,",0.3241
2648,pobočky,0.3241
2649,povolila,0.3241
2650,padělané,0.3241
2651,desítky,0.3241
2652,"milionů,",0.3241
2653,tiskové,0.3241
2654,Třemošnici,0.3241
2655,Chrudimsku,0.3241
2656,podlehlo,0.3241
2657,otravě,0.3241
2658,Nejvíce,0.3241
2659,otrav,0.3241
2660,evropský,0.3241
2661,letošních,0.3241
2662,rozhodl,0.3241
2663,nekandidovat,0.3241
2664,Soupeření,0.3241
2665,vyšlo,0.3241
2666,každou,0.3241
2667,vznikly,0.3241
2668,svobodném,0.3241
2669,člen,0.3241
2670,přiznal,0.3241
2671,vinu,0.3241
2672,ukrajinkského,0.3241
2673,intoxikovalo,0.3241
2674,Řediteli,0.3241
2675,vyhoštění,0.3241
2676,přibývá,0.3241
2677,TOP09,0.3241
2678,polských,0.3241
2679,montovnách,0.3241
2680,plesu,0.3241
2681,rakouské,0.3241
2682,FPÖ,0.3241
2683,prostestovali,0.3241
2684,německého,0.3241
2685,autobusu,0.3241
2686,nemohl,0.3241
2687,zmírnit,0.3241
2688,Mexiko,0.3241
2689,jedovatými,0.3241
2690,houbami,0.3241
2691,přesáhla,0.3241
2692,třicet,0.3241
2693,1961,0.3241
2694,1968,0.3241
2695,komunistickou,0.3241
2696,napsal,0.3241
2697,Nikolaj,0.3241
2698,Nosov,0.3241
2699,Fiatů,0.3241
2700,Polské,0.3241
2701,neuspěl,0.3241
2702,konkurenty,0.3241
2703,ruského,0.3241
2704,živými,0.3241
2705,provozuschopných,0.3241
2706,propusil,0.3241
2707,Odpůrce,0.3241
2708,globalizace,0.3241
2709,nenajdeme,0.3241
2710,72,0.3241
2711,"festival,",0.3241
2712,dvanácti,0.3241
2713,ostrovech,0.3241
2714,myšlenkami,0.3241
2715,inklinuje,0.3241
2716,pravici,0.3241
2717,vynaložila,0.3241
2718,člena,0.3241
2719,oslavil,0.3241
2720,80,0.3241
2721,Cílová,0.3241
2722,"skupina,",0.3241
2723,kterou,0.3241
2724,chtějí,0.3241
2725,akci,0.3241
2726,pořadatelé,0.3241
2727,"přilákat,",0.3241
2728,podobá,0.3241
2729,té,0.3241
2730,loňské,0.3241
2731,Švýcarská,0.3241
2732,španělská,0.3241
2733,představily,0.3241
2734,společné,0.3241
2735,"potvrdil,",0.3241
2736,vinný,0.3241
2737,Nikolaje,0.3241
2738,Nosova,0.3241
2739,Neználkovi,0.3241
2740,komunistikcou,0.3241
2741,vybraného,0.3241
2742,Letecké,0.3241
2743,vyřazují,0.3241
2744,zařadí,0.3241
2745,vládě,0.3241
2746,Oleksije,0.3241
2747,Hončaruka,0.3241
2748,svobodu,0.3241
2749,vězněného,0.3241
2750,nezrušil,0.3241
2751,Španělská,0.3241
2752,švýcarská,0.3241
2753,uzavřely,0.3241
2754,novou,0.3241
2755,veřejnosti,0.3241
2756,sdělit,0.3241
2757,jméno,0.3241
2758,mohou,0.3241
2759,slyšet,0.3241
2760,nejrůznější,0.3241
2761,interprety,0.3241
2762,soubory,0.3241
2763,porazil,0.3241
2764,soupeřů,0.3241
2765,1997,0.3241
2766,francouzská,0.3241
2767,nezískalo,0.3241
2768,nazvanou,0.3241
2769,Přituhuje,0.3241
2770,slovensko-maďarských,0.3241
2771,vztahů,0.3241
2772,požádal,0.3241
2773,maďarského,0.3241
2774,návštěvu,0.3241
2775,Českolovenska,0.3241
2776,neodcestoval,0.3241
2777,sprna,0.3241
2778,soukromou,0.3241
2779,cestu,0.3241
2780,vyzván,0.3241
2781,slovenským,0.3241
2782,"Gašparovičem,",0.3241
2783,nejezdil,0.3241
2784,výroční,0.3241
2785,"okupace,",0.3241
2786,připadá,0.3241
2787,srpen,0.3241
2788,slinivky,0.3241
2789,varšavském,0.3241
2790,bytě,0.3241
2791,Brazílii,0.3241
2792,prodá,0.3241
2793,banánů,0.3241
2794,oblíbenou,0.3241
2795,turistickou,0.3241
2796,destinací,0.3241
2797,vyrůstal,0.3241
2798,Madridu,0.3241
2799,artový,0.3241
2800,Pořadatelé,0.3241
2801,připravili,0.3241
2802,seniory,0.3241
2803,doprovodnou,0.3241
2804,scénu,0.3241
2805,Producent,0.3241
2806,Boeing,0.3241
2807,737,0.3241
2808,oxidem,0.3241
2809,uhelnatým,0.3241
2810,Kábulu,0.3241
2811,vězně,0.3241
2812,Oscara,0.3241
2813,8,0.3159
2814,svém,0.312
2815,svatých,0.312
2816,pomocníků,0.312
2817,divadla,0.312
2818,000,0.312
2819,konalo,0.312
2820,Do,0.312
2821,válku,0.312
2822,kaple,0.312
2823,mít,0.312
2824,března,0.312
2825,Oceňovaný,0.312
2826,zámku,0.3094
2827,Rybníky,0.3041
2828,nádrží,0.3041
2829,vojenské,0.3041
2830,menší,0.3041
2831,firmu,0.3041
2832,"papežem,",0.3041
2833,roste,0.3041
2834,vybudovat,0.3041
2835,nedošlo,0.3041
2836,opatření,0.3041
2837,jedenáct,0.3041
2838,kampaň,0.3041
2839,zbraň,0.3041
2840,velkou,0.3041
2841,vodou,0.3041
2842,změnách,0.3041
2843,složení,0.3041
2844,přijmout,0.3041
2845,Malé,0.3041
2846,Nicolase,0.3041
2847,Lech,0.3041
2848,závislé,0.3041
2849,Saddám,0.3041
2850,Husajn,0.3041
2851,Iráčané,0.3041
2852,připraveni,0.3041
2853,přestane,0.3041
2854,britští,0.3041
2855,konzulární,0.3041
2856,úředníci,0.3041
2857,politik,0.3041
2858,Osetii,0.3041
2859,Spor,0.3041
2860,Gruzií,0.3041
2861,obětí,0.3041
2862,vyhostila,0.3041
2863,Po,0.3041
2864,dodávky,0.3041
2865,voleb,0.3041
2866,Angeles,0.3041
2867,zabavena,0.3041
2868,zásilka,0.3041
2869,tun,0.3041
2870,zásilku,0.3041
2871,Mexiku,0.3041
2872,během,0.3041
2873,Tokiem,0.3041
2874,Pekingem,0.3041
2875,testu,0.3041
2876,Kuřákům,0.3041
2877,Věry,0.3041
2878,Breiové,0.3041
2879,kúry,0.3041
2880,vraždu,0.3041
2881,až,0.3041
2882,skončí,0.3041
2883,mandát,0.3041
2884,podnikání,0.3041
2885,Proti,0.3041
2886,zakročili,0.3041
2887,policisté,0.3041
2888,Evropská,0.3041
2889,odstraňování,0.3041
2890,škod,0.3041
2891,srpnových,0.3041
2892,povodních,0.3041
2893,předání,0.3041
2894,velvyslanec,0.3041
2895,Exprezident,0.3041
2896,Blix,0.3041
2897,klesá,0.3041
2898,možnost,0.3041
2899,letech,0.3041
2900,Blízkého,0.3041
2901,východu,0.3041
2902,může,0.3041
2903,výrobky,0.3041
2904,spisovatelka,0.3041
2905,Stav,0.3041
2906,kroměřížské,0.3041
2907,sta,0.3041
2908,Salvador,0.3041
2909,Allende,0.3041
2910,Demokrat,0.3041
2911,Barney,0.3041
2912,Frank,0.3041
2913,Fannie,0.3041
2914,Mae,0.3041
2915,Freddie,0.3041
2916,Mac,0.3041
2917,osm,0.3041
2918,situaci,0.3041
2919,Augusto,0.3041
2920,soutěží,0.3041
2921,představení,0.3041
2922,Bódy,0.3041
2923,bitvu,0.3041
2924,vyšetření,0.3041
2925,pochod,0.3041
2926,Kaloni,0.3041
2927,Parlamentu,0.3041
2928,obviňuje,0.3041
2929,vedené,0.3041
2930,cílem,0.3041
2931,zabránit,0.3041
2932,přímé,0.3041
2933,nepřímé,0.3041
2934,účasti,0.3041
2935,sestavování,0.3041
2936,Prvního,0.3041
2937,referenda,0.3041
2938,kin,0.3041
2939,Hollywoodské,0.3041
2940,produkce,0.3041
2941,"55,21",0.3041
2942,18,0.3041
2943,ledna,0.3041
2944,Kaple,0.3041
2945,opraví,0.3041
2946,návrh,0.3041
2947,"dohody,",0.3041
2948,redefinovat,0.3041
2949,obdržel,0.3041
2950,Nobelovu,0.3041
2951,mír,0.3041
2952,Pyramida,0.3041
2953,Havířově,0.3041
2954,amatérského,0.3041
2955,SD,0.3041
2956,film,0.3041
2957,New,0.3041
2958,Hampshire,0.3041
2959,procentních,0.3041
2960,bodů,0.3041
2961,visí,0.3041
2962,portrét,0.3041
2963,popraven,0.3041
2964,zločiny,0.3041
2965,trestu,0.3041
2966,hranicích,0.3041
2967,Českou,0.3041
2968,létají,0.3041
2969,přišly,0.3041
2970,považuje,0.3041
2971,dorazilo,0.3041
2972,pořad,0.3041
2973,Kalendárium,0.3041
2974,uzavření,0.3041
2975,všichni,0.3041
2976,vojenský,0.3041
2977,smrt,0.3041
2978,české,0.3041
2979,Mediální,0.3041
2980,vstoupil,0.3041
2981,platnost,0.3041
2982,mediální,0.3041
2983,střediska,0.3041
2984,Beran,0.3041
2985,1919,0.3041
2986,filmaři,0.3041
2987,svými,0.3041
2988,městské,0.3041
2989,Festival,0.3041
2990,rekonstrukci,0.3041
2991,12,0.3041
2992,druhou,0.3041
2993,době,0.3041
2994,Národnímu,0.3041
2995,divadlu,0.3041
2996,Petra,0.3041
2997,tisíc,0.3041
2998,Od,0.3041
2999,Freudových,0.3041
3000,sochu,0.3041
3001,Sochař,0.3041
3002,slavnostní,0.3041
3003,pořádá,0.3041
3004,Mezi,0.3041
3005,Linet,0.3041
3006,Slaného,0.3041
3007,určitými,0.3041
3008,kroky,0.3041
3009,prohlášení,0.3041
3010,jim,0.3041
3011,organizací,0.3041
3012,protiteroristického,0.3041
3013,cvičení,0.3041
3014,700,0.3041
3015,eur,0.3041
3016,závodů,0.3041
3017,Světový,0.3041
3018,pohár,0.3041
3019,plavání,0.3041
3020,šest,0.3041
3021,úspěchu,0.3041
3022,Velvyslanec,0.3041
3023,Bergamini,0.3041
3024,vozidel,0.3041
3025,Nepokoje,0.3041
3026,blížícímu,0.3041
3027,uskuteční,0.3041
3028,neděli,0.3041
3029,měsíc,0.3041
3030,celém,0.3041
3031,světě,0.3041
3032,tři,0.3041
3033,dopisu,0.3041
3034,hodnocením,0.3041
3035,Hanse,0.3041
3036,"Blixe,",0.3041
3037,nicméně,0.3041
3038,představí,0.3041
3039,přišlo,0.3041
3040,věnuje,0.3041
3041,Češi,0.3041
3042,obchodník,0.3041
3043,Rostislav,0.3041
3044,Vondruška,0.3041
3045,jednodušší,0.3041
3046,poslední,0.3041
3047,Stovky,0.3041
3048,mimo,0.3041
3049,Hodnota,0.3041
3050,akcií,0.3041
3051,plánům,0.3041
3052,nově,0.3041
3053,zvoleného,0.3041
3054,popravili,0.3041
3055,vraha,0.3041
3056,Prahu,0.3041
3057,zesnulé,0.3041
3058,mnoho,0.3041
3059,festival,0.3041
3060,dvacet,0.3041
3061,disponuje,0.3041
3062,neumí,0.3041
3063,kvalitním,0.3041
3064,vybavením,0.3041
3065,zvýšit,0.3041
3066,ucházet,0.3041
3067,finále,0.3041
3068,Světového,0.3041
3069,Anders,0.3041
3070,Fogh,0.3041
3071,Rasmussen,0.3041
3072,předsedy,0.3041
3073,Míla,0.3041
3074,generálního,0.3041
3075,tajemníka,0.3041
3076,Havana,0.3041
3077,Ruské,0.3041
3078,spory,0.3041
3079,mohli,0.3041
3080,vidět,0.3041
3081,premiéře,0.3041
3082,25,0.3041
3083,listu,0.3041
3084,Washington,0.3041
3085,Post,0.3041
3086,Íránu,0.3041
3087,ještě,0.3041
3088,určených,0.3041
3089,Rusku,0.3041
3090,ústavního,0.3041
3091,soudce,0.3041
3092,proběhla,0.3041
3093,získat,0.3041
3094,třináct,0.3041
3095,bulharské,0.3041
3096,"hrozí,",0.3041
3097,nabízí,0.3041
3098,drahé,0.3041
3099,koncerty,0.3041
3100,pozemků,0.3041
3101,vítěze,0.3041
3102,odchází,0.3041
3103,politiky,0.3041
3104,neúspěchu,0.3041
3105,parlamentních,0.3041
3106,prodej,0.3041
3107,maďarský,0.3041
3108,prezidentem,0.3041
3109,průzkumech,0.3041
3110,preferencí,0.3041
3111,narodil,0.3041
3112,menšímu,0.3041
3113,používání,0.3041
3114,freonů,0.3041
3115,ozonovou,0.3041
3116,"díru,",0.3041
3117,nezvětšuje,0.3041
3118,běžecký,0.3041
3119,obchodu,0.3041
3120,Johannesburgu,0.3041
3121,Dnešní,0.3041
3122,summit,0.3041
3123,finančních,0.3041
3124,okupace,0.3041
3125,Varšavské,0.3041
3126,Kubě,0.3041
3127,onemocnění,0.3041
3128,jater,0.3041
3129,zdravotní,0.3041
3130,Pavlu,0.3041
3131,Horákovi,0.3041
3132,metropolí,0.3041
3133,vyšla,0.3041
3134,trhům,0.3041
3135,institucí,0.3041
3136,zabavení,0.3041
3137,ČTK,0.3041
3138,značkového,0.3041
3139,Moravskoslezském,0.3041
3140,nahrávku,0.3041
3141,skladby,0.3041
3142,zemědělství,0.3041
3143,Novák,0.3041
3144,výběrovém,0.3041
3145,17,0.3041
3146,Valerije,0.3041
3147,KVIFF,0.3041
3148,ukrajinského,0.3041
3149,Ivaščenko,0.3041
3150,vyřadí,0.3041
3151,British,0.3041
3152,Airways,0.3041
3153,Ledči,0.3024
3154,Sázavou,0.3024
3155,Díky,0.3024
3156,podpořil,0.3024
3157,Nicolas,0.3024
3158,odvykací,0.3024
3159,Jižní,0.3024
3160,americký,0.3024
3161,ropy,0.3024
3162,stovky,0.3024
3163,nebyly,0.3024
3164,pomoc,0.3024
3165,nezúčastnil,0.3024
3166,kvůli,0.3024
3167,procenta,0.3024
3168,noci,0.3024
3169,ministerstva,0.3024
3170,zdravotnictví,0.3024
3171,dostal,0.3024
3172,zákon,0.3024
3173,koupit,0.3024
3174,hodnotě,0.3024
3175,mezinárodní,0.3024
3176,Morales,0.3024
3177,Brně,0.3024
3178,energetická,0.3024
3179,Sanders,0.3024
3180,Režisér,0.3024
3181,ostrově,0.2814
3182,zaměstnancům,0.2814
3183,Francii,0.2814
3184,Postoloprt,0.2814
3185,kapli,0.2814
3186,2015,0.2814
3187,protestních,0.2814
3188,shromáždění,0.2814
3189,kritiky,0.2814
3190,zúčastnilo,0.2814
3191,Itálie,0.2814
3192,filmu,0.2814
3193,budově,0.2814
3194,výstava,0.2814
3195,všechny,0.2814
3196,rekordně,0.2814
3197,Vedení,0.2814
3198,Tchaj-wanu,0.2814
3199,filmový,0.2814
3200,mistrovství,0.2814
3201,Baham,0.2814
3202,elektráren,0.2814
3203,ozonová,0.2814
3204,díra,0.2814
3205,kontroverzního,0.2814
3206,snímku,0.2814
3207,Třetí,0.2814
3208,část,0.2814
3209,(1971),0.2814
3210,Kolumbie,0.2814
3211,Air,0.2814
3212,France,0.2814
